Målernummer;Dato;Time;Forbruk;Max
7.07058E+17;30.03.2022;3;21.8;
7.07058E+17;30.03.2022;2;23.4;
7.07058E+17;30.03.2022;1;21;
7.07058E+17;30.03.2022;0;22;
7.07058E+17;29.03.2022;Totalt;493.6;26.6
7.07058E+17;29.03.2022;23;22.4;
7.07058E+17;29.03.2022;22;25.6;
7.07058E+17;29.03.2022;21;24;
7.07058E+17;29.03.2022;20;23.6;
7.07058E+17;29.03.2022;19;22.6;
7.07058E+17;29.03.2022;18;20;
7.07058E+17;29.03.2022;17;14.6;
7.07058E+17;29.03.2022;16;12.4;
7.07058E+17;29.03.2022;15;11.8;
7.07058E+17;29.03.2022;14;13.4;
7.07058E+17;29.03.2022;13;13.8;
7.07058E+17;29.03.2022;12;15.8;
7.07058E+17;29.03.2022;11;16.6;
7.07058E+17;29.03.2022;10;18.8;
7.07058E+17;29.03.2022;9;21.2;
7.07058E+17;29.03.2022;8;20.2;
7.07058E+17;29.03.2022;7;24.2;
7.07058E+17;29.03.2022;6;26.6;
7.07058E+17;29.03.2022;5;25.4;
7.07058E+17;29.03.2022;4;25.8;
7.07058E+17;29.03.2022;3;23.8;
7.07058E+17;29.03.2022;2;25.2;
7.07058E+17;29.03.2022;1;23.2;
7.07058E+17;29.03.2022;0;22.6;
7.07058E+17;28.03.2022;Totalt;450;23.6
7.07058E+17;28.03.2022;23;23.6;
7.07058E+17;28.03.2022;22;23.2;
7.07058E+17;28.03.2022;21;23;
7.07058E+17;28.03.2022;20;20.4;
7.07058E+17;28.03.2022;19;18;
7.07058E+17;28.03.2022;18;17;
7.07058E+17;28.03.2022;17;13.4;
7.07058E+17;28.03.2022;16;15.4;
7.07058E+17;28.03.2022;15;15.4;
7.07058E+17;28.03.2022;14;12.4;
7.07058E+17;28.03.2022;13;14.6;
7.07058E+17;28.03.2022;12;15.2;
7.07058E+17;28.03.2022;11;16.6;
7.07058E+17;28.03.2022;10;18.8;
7.07058E+17;28.03.2022;9;17.8;
7.07058E+17;28.03.2022;8;18.8;
7.07058E+17;28.03.2022;7;19.6;
7.07058E+17;28.03.2022;6;22;
7.07058E+17;28.03.2022;5;21.2;
7.07058E+17;28.03.2022;4;22;
7.07058E+17;28.03.2022;3;20.2;
7.07058E+17;28.03.2022;2;19.8;
7.07058E+17;28.03.2022;1;20.2;
7.07058E+17;28.03.2022;0;21.4;
7.07058E+17;27.03.2022;Totalt;444.2;25
7.07058E+17;27.03.2022;23;20;
7.07058E+17;27.03.2022;22;19;
7.07058E+17;27.03.2022;21;19;
7.07058E+17;27.03.2022;20;16.8;
7.07058E+17;27.03.2022;19;17;
7.07058E+17;27.03.2022;18;15.4;
7.07058E+17;27.03.2022;17;15.6;
7.07058E+17;27.03.2022;16;16.8;
7.07058E+17;27.03.2022;15;14.6;
7.07058E+17;27.03.2022;14;18.2;
7.07058E+17;27.03.2022;13;16;
7.07058E+17;27.03.2022;12;18.4;
7.07058E+17;27.03.2022;11;17.2;
7.07058E+17;27.03.2022;10;16;
7.07058E+17;27.03.2022;9;18.2;
7.07058E+17;27.03.2022;8;17.6;
7.07058E+17;27.03.2022;7;18.4;
7.07058E+17;27.03.2022;6;17.8;
7.07058E+17;27.03.2022;5;20.8;
7.07058E+17;27.03.2022;4;22;
7.07058E+17;27.03.2022;3;25;
7.07058E+17;27.03.2022;2;22.8;
7.07058E+17;27.03.2022;1;22;
7.07058E+17;27.03.2022;0;19.6;
7.07058E+17;26.03.2022;Totalt;425.4;21.6
7.07058E+17;26.03.2022;23;21.6;
7.07058E+17;26.03.2022;22;20;
7.07058E+17;26.03.2022;21;19.4;
7.07058E+17;26.03.2022;20;20;
7.07058E+17;26.03.2022;19;20;
7.07058E+17;26.03.2022;18;18;
7.07058E+17;26.03.2022;17;17.8;
7.07058E+17;26.03.2022;16;13.2;
7.07058E+17;26.03.2022;15;13.4;
7.07058E+17;26.03.2022;14;13.8;
7.07058E+17;26.03.2022;13;14;
7.07058E+17;26.03.2022;12;13.2;
7.07058E+17;26.03.2022;11;15.8;
7.07058E+17;26.03.2022;10;17.2;
7.07058E+17;26.03.2022;9;18.6;
7.07058E+17;26.03.2022;8;18;
7.07058E+17;26.03.2022;7;20.2;
7.07058E+17;26.03.2022;6;19.2;
7.07058E+17;26.03.2022;5;20;
7.07058E+17;26.03.2022;4;19.2;
7.07058E+17;26.03.2022;3;19.6;
7.07058E+17;26.03.2022;2;19.6;
7.07058E+17;26.03.2022;1;16.6;
7.07058E+17;26.03.2022;0;17;
7.07058E+17;25.03.2022;Totalt;420.8;24.6
7.07058E+17;25.03.2022;23;18;
7.07058E+17;25.03.2022;22;16;
7.07058E+17;25.03.2022;21;19.4;
7.07058E+17;25.03.2022;20;18.6;
7.07058E+17;25.03.2022;19;18;
7.07058E+17;25.03.2022;18;15;
7.07058E+17;25.03.2022;17;14.6;
7.07058E+17;25.03.2022;16;14.2;
7.07058E+17;25.03.2022;15;15;
7.07058E+17;25.03.2022;14;14.8;
7.07058E+17;25.03.2022;13;17;
7.07058E+17;25.03.2022;12;14.2;
7.07058E+17;25.03.2022;11;14.6;
7.07058E+17;25.03.2022;10;15;
7.07058E+17;25.03.2022;9;18.4;
7.07058E+17;25.03.2022;8;20.8;
7.07058E+17;25.03.2022;7;24.6;
7.07058E+17;25.03.2022;6;23.8;
7.07058E+17;25.03.2022;5;19.6;
7.07058E+17;25.03.2022;4;17.6;
7.07058E+17;25.03.2022;3;17.8;
7.07058E+17;25.03.2022;2;17.6;
7.07058E+17;25.03.2022;1;17.8;
7.07058E+17;25.03.2022;0;18.4;
7.07058E+17;24.03.2022;Totalt;468;27.4
7.07058E+17;24.03.2022;23;18.4;
7.07058E+17;24.03.2022;22;19.6;
7.07058E+17;24.03.2022;21;20.2;
7.07058E+17;24.03.2022;20;19.8;
7.07058E+17;24.03.2022;19;20.6;
7.07058E+17;24.03.2022;18;15.2;
7.07058E+17;24.03.2022;17;12.4;
7.07058E+17;24.03.2022;16;11.4;
7.07058E+17;24.03.2022;15;13.8;
7.07058E+17;24.03.2022;14;12.4;
7.07058E+17;24.03.2022;13;13.2;
7.07058E+17;24.03.2022;12;15.4;
7.07058E+17;24.03.2022;11;15;
7.07058E+17;24.03.2022;10;16.6;
7.07058E+17;24.03.2022;9;18;
7.07058E+17;24.03.2022;8;20.8;
7.07058E+17;24.03.2022;7;22.8;
7.07058E+17;24.03.2022;6;26.8;
7.07058E+17;24.03.2022;5;23.8;
7.07058E+17;24.03.2022;4;26.4;
7.07058E+17;24.03.2022;3;26.8;
7.07058E+17;24.03.2022;2;27.4;
7.07058E+17;24.03.2022;1;24.6;
7.07058E+17;24.03.2022;0;26.6;
7.07058E+17;23.03.2022;Totalt;474.8;25.6
7.07058E+17;23.03.2022;23;25.6;
7.07058E+17;23.03.2022;22;22.8;
7.07058E+17;23.03.2022;21;21.8;
7.07058E+17;23.03.2022;20;22.2;
7.07058E+17;23.03.2022;19;23.8;
7.07058E+17;23.03.2022;18;20.8;
7.07058E+17;23.03.2022;17;15;
7.07058E+17;23.03.2022;16;13.4;
7.07058E+17;23.03.2022;15;15.2;
7.07058E+17;23.03.2022;14;16.6;
7.07058E+17;23.03.2022;13;15.6;
7.07058E+17;23.03.2022;12;15.8;
7.07058E+17;23.03.2022;11;18.8;
7.07058E+17;23.03.2022;10;19.6;
7.07058E+17;23.03.2022;9;19;
7.07058E+17;23.03.2022;8;20.4;
7.07058E+17;23.03.2022;7;23.6;
7.07058E+17;23.03.2022;6;22;
7.07058E+17;23.03.2022;5;22;
7.07058E+17;23.03.2022;4;21;
7.07058E+17;23.03.2022;3;20.4;
7.07058E+17;23.03.2022;2;20;
7.07058E+17;23.03.2022;1;20;
7.07058E+17;23.03.2022;0;19.4;
7.07058E+17;22.03.2022;Totalt;483.2;25.2
7.07058E+17;22.03.2022;23;20.6;
7.07058E+17;22.03.2022;22;22;
7.07058E+17;22.03.2022;21;20.8;
7.07058E+17;22.03.2022;20;19.4;
7.07058E+17;22.03.2022;19;18.2;
7.07058E+17;22.03.2022;18;18.8;
7.07058E+17;22.03.2022;17;17;
7.07058E+17;22.03.2022;16;13.2;
7.07058E+17;22.03.2022;15;15.4;
7.07058E+17;22.03.2022;14;16.6;
7.07058E+17;22.03.2022;13;12.8;
7.07058E+17;22.03.2022;12;15.8;
7.07058E+17;22.03.2022;11;19.8;
7.07058E+17;22.03.2022;10;24;
7.07058E+17;22.03.2022;9;25.2;
7.07058E+17;22.03.2022;8;23.6;
7.07058E+17;22.03.2022;7;24.2;
7.07058E+17;22.03.2022;6;23.6;
7.07058E+17;22.03.2022;5;20.4;
7.07058E+17;22.03.2022;4;22.4;
7.07058E+17;22.03.2022;3;22.6;
7.07058E+17;22.03.2022;2;22.2;
7.07058E+17;22.03.2022;1;24.2;
7.07058E+17;22.03.2022;0;20.4;
7.07058E+17;21.03.2022;Totalt;462.6;27
7.07058E+17;21.03.2022;23;22;
7.07058E+17;21.03.2022;22;22.4;
7.07058E+17;21.03.2022;21;24.8;
7.07058E+17;21.03.2022;20;22;
7.07058E+17;21.03.2022;19;23.8;
7.07058E+17;21.03.2022;18;20;
7.07058E+17;21.03.2022;17;14.2;
7.07058E+17;21.03.2022;16;14.2;
7.07058E+17;21.03.2022;15;12.8;
7.07058E+17;21.03.2022;14;13.4;
7.07058E+17;21.03.2022;13;15.6;
7.07058E+17;21.03.2022;12;13.6;
7.07058E+17;21.03.2022;11;16;
7.07058E+17;21.03.2022;10;16.4;
7.07058E+17;21.03.2022;9;19;
7.07058E+17;21.03.2022;8;18.2;
7.07058E+17;21.03.2022;7;22.4;
7.07058E+17;21.03.2022;6;22;
7.07058E+17;21.03.2022;5;27;
7.07058E+17;21.03.2022;4;21.8;
7.07058E+17;21.03.2022;3;21.2;
7.07058E+17;21.03.2022;2;19.4;
7.07058E+17;21.03.2022;1;20.4;
7.07058E+17;21.03.2022;0;20;
7.07058E+17;20.03.2022;Totalt;500.8;28
7.07058E+17;20.03.2022;23;23.2;
7.07058E+17;20.03.2022;22;22.6;
7.07058E+17;20.03.2022;21;25.2;
7.07058E+17;20.03.2022;20;22;
7.07058E+17;20.03.2022;19;19.2;
7.07058E+17;20.03.2022;18;17;
7.07058E+17;20.03.2022;17;15.4;
7.07058E+17;20.03.2022;16;14.4;
7.07058E+17;20.03.2022;15;12.8;
7.07058E+17;20.03.2022;14;14.2;
7.07058E+17;20.03.2022;13;13.6;
7.07058E+17;20.03.2022;12;18.2;
7.07058E+17;20.03.2022;11;19.2;
7.07058E+17;20.03.2022;10;20.6;
7.07058E+17;20.03.2022;9;21.8;
7.07058E+17;20.03.2022;8;23;
7.07058E+17;20.03.2022;7;23.8;
7.07058E+17;20.03.2022;6;26;
7.07058E+17;20.03.2022;5;28;
7.07058E+17;20.03.2022;4;27.6;
7.07058E+17;20.03.2022;3;25;
7.07058E+17;20.03.2022;2;24;
7.07058E+17;20.03.2022;1;22.8;
7.07058E+17;20.03.2022;0;21.2;
7.07058E+17;19.03.2022;Totalt;529.6;25.8
7.07058E+17;19.03.2022;23;24.4;
7.07058E+17;19.03.2022;22;23.6;
7.07058E+17;19.03.2022;21;19.8;
7.07058E+17;19.03.2022;20;24;
7.07058E+17;19.03.2022;19;23;
7.07058E+17;19.03.2022;18;20.2;
7.07058E+17;19.03.2022;17;17.6;
7.07058E+17;19.03.2022;16;15.6;
7.07058E+17;19.03.2022;15;13.4;
7.07058E+17;19.03.2022;14;15.8;
7.07058E+17;19.03.2022;13;19;
7.07058E+17;19.03.2022;12;20.4;
7.07058E+17;19.03.2022;11;25.8;
7.07058E+17;19.03.2022;10;24.6;
7.07058E+17;19.03.2022;9;25.6;
7.07058E+17;19.03.2022;8;24.2;
7.07058E+17;19.03.2022;7;22.2;
7.07058E+17;19.03.2022;6;24.8;
7.07058E+17;19.03.2022;5;25.2;
7.07058E+17;19.03.2022;4;23.2;
7.07058E+17;19.03.2022;3;23.8;
7.07058E+17;19.03.2022;2;25.4;
7.07058E+17;19.03.2022;1;23.2;
7.07058E+17;19.03.2022;0;24.8;
7.07058E+17;18.03.2022;Totalt;428.6;39.6
7.07058E+17;18.03.2022;23;30.4;
7.07058E+17;18.03.2022;22;39.6;
7.07058E+17;18.03.2022;21;0;
7.07058E+17;18.03.2022;20;0;
7.07058E+17;18.03.2022;19;13;
7.07058E+17;18.03.2022;18;20;
7.07058E+17;18.03.2022;17;12;
7.07058E+17;18.03.2022;16;14.4;
7.07058E+17;18.03.2022;15;13;
7.07058E+17;18.03.2022;14;13.8;
7.07058E+17;18.03.2022;13;15.6;
7.07058E+17;18.03.2022;12;14.4;
7.07058E+17;18.03.2022;11;14.8;
7.07058E+17;18.03.2022;10;15.8;
7.07058E+17;18.03.2022;9;18.4;
7.07058E+17;18.03.2022;8;20.6;
7.07058E+17;18.03.2022;7;26.2;
7.07058E+17;18.03.2022;6;21.4;
7.07058E+17;18.03.2022;5;23.2;
7.07058E+17;18.03.2022;4;20.2;
7.07058E+17;18.03.2022;3;18.8;
7.07058E+17;18.03.2022;2;20.8;
7.07058E+17;18.03.2022;1;21.2;
7.07058E+17;18.03.2022;0;21;
7.07058E+17;17.03.2022;Totalt;528;24.8
7.07058E+17;17.03.2022;23;23.4;
7.07058E+17;17.03.2022;22;23.8;
7.07058E+17;17.03.2022;21;21.4;
7.07058E+17;17.03.2022;20;21.4;
7.07058E+17;17.03.2022;19;22.6;
7.07058E+17;17.03.2022;18;24.2;
7.07058E+17;17.03.2022;17;24.4;
7.07058E+17;17.03.2022;16;20.8;
7.07058E+17;17.03.2022;15;21.6;
7.07058E+17;17.03.2022;14;20.8;
7.07058E+17;17.03.2022;13;20.4;
7.07058E+17;17.03.2022;12;20;
7.07058E+17;17.03.2022;11;20.2;
7.07058E+17;17.03.2022;10;21.8;
7.07058E+17;17.03.2022;9;22.6;
7.07058E+17;17.03.2022;8;24.8;
7.07058E+17;17.03.2022;7;23.4;
7.07058E+17;17.03.2022;6;21.6;
7.07058E+17;17.03.2022;5;20.6;
7.07058E+17;17.03.2022;4;21;
7.07058E+17;17.03.2022;3;23;
7.07058E+17;17.03.2022;2;21.2;
7.07058E+17;17.03.2022;1;22;
7.07058E+17;17.03.2022;0;21;
7.07058E+17;16.03.2022;Totalt;573;30.4
7.07058E+17;16.03.2022;23;23;
7.07058E+17;16.03.2022;22;26.8;
7.07058E+17;16.03.2022;21;26.4;
7.07058E+17;16.03.2022;20;21.2;
7.07058E+17;16.03.2022;19;23.4;
7.07058E+17;16.03.2022;18;24.8;
7.07058E+17;16.03.2022;17;23.2;
7.07058E+17;16.03.2022;16;20.6;
7.07058E+17;16.03.2022;15;23.2;
7.07058E+17;16.03.2022;14;22.4;
7.07058E+17;16.03.2022;13;18.8;
7.07058E+17;16.03.2022;12;25.4;
7.07058E+17;16.03.2022;11;20.2;
7.07058E+17;16.03.2022;10;18.8;
7.07058E+17;16.03.2022;9;21.8;
7.07058E+17;16.03.2022;8;26.2;
7.07058E+17;16.03.2022;7;27.4;
7.07058E+17;16.03.2022;6;30.4;
7.07058E+17;16.03.2022;5;27;
7.07058E+17;16.03.2022;4;26.6;
7.07058E+17;16.03.2022;3;25.4;
7.07058E+17;16.03.2022;2;22.8;
7.07058E+17;16.03.2022;1;23.6;
7.07058E+17;16.03.2022;0;23.6;
7.07058E+17;15.03.2022;Totalt;573;32.8
7.07058E+17;15.03.2022;23;25.6;
7.07058E+17;15.03.2022;22;23;
7.07058E+17;15.03.2022;21;24.2;
7.07058E+17;15.03.2022;20;25.2;
7.07058E+17;15.03.2022;19;23.8;
7.07058E+17;15.03.2022;18;22.6;
7.07058E+17;15.03.2022;17;15.6;
7.07058E+17;15.03.2022;16;13.2;
7.07058E+17;15.03.2022;15;12.6;
7.07058E+17;15.03.2022;14;14.6;
7.07058E+17;15.03.2022;13;15.8;
7.07058E+17;15.03.2022;12;17.4;
7.07058E+17;15.03.2022;11;21.2;
7.07058E+17;15.03.2022;10;24.4;
7.07058E+17;15.03.2022;9;28.6;
7.07058E+17;15.03.2022;8;29.6;
7.07058E+17;15.03.2022;7;32.8;
7.07058E+17;15.03.2022;6;31.6;
7.07058E+17;15.03.2022;5;31.4;
7.07058E+17;15.03.2022;4;30.6;
7.07058E+17;15.03.2022;3;30.8;
7.07058E+17;15.03.2022;2;26;
7.07058E+17;15.03.2022;1;26.2;
7.07058E+17;15.03.2022;0;26.2;
7.07058E+17;14.03.2022;Totalt;591;30.6
7.07058E+17;14.03.2022;23;26.4;
7.07058E+17;14.03.2022;22;27.4;
7.07058E+17;14.03.2022;21;27.8;
7.07058E+17;14.03.2022;20;29;
7.07058E+17;14.03.2022;19;27.4;
7.07058E+17;14.03.2022;18;23;
7.07058E+17;14.03.2022;17;20.4;
7.07058E+17;14.03.2022;16;14.4;
7.07058E+17;14.03.2022;15;17.2;
7.07058E+17;14.03.2022;14;15.4;
7.07058E+17;14.03.2022;13;17.8;
7.07058E+17;14.03.2022;12;17.2;
7.07058E+17;14.03.2022;11;22;
7.07058E+17;14.03.2022;10;21.4;
7.07058E+17;14.03.2022;9;27.4;
7.07058E+17;14.03.2022;8;28;
7.07058E+17;14.03.2022;7;30.6;
7.07058E+17;14.03.2022;6;29.2;
7.07058E+17;14.03.2022;5;29.2;
7.07058E+17;14.03.2022;4;28.8;
7.07058E+17;14.03.2022;3;29.8;
7.07058E+17;14.03.2022;2;27.2;
7.07058E+17;14.03.2022;1;27.4;
7.07058E+17;14.03.2022;0;26.6;
7.07058E+17;13.03.2022;Totalt;610.4;32.8
7.07058E+17;13.03.2022;23;26.4;
7.07058E+17;13.03.2022;22;25.8;
7.07058E+17;13.03.2022;21;24;
7.07058E+17;13.03.2022;20;21.8;
7.07058E+17;13.03.2022;19;24.6;
7.07058E+17;13.03.2022;18;26;
7.07058E+17;13.03.2022;17;22.4;
7.07058E+17;13.03.2022;16;16.4;
7.07058E+17;13.03.2022;15;17.8;
7.07058E+17;13.03.2022;14;17.2;
7.07058E+17;13.03.2022;13;18.6;
7.07058E+17;13.03.2022;12;21;
7.07058E+17;13.03.2022;11;23;
7.07058E+17;13.03.2022;10;29.8;
7.07058E+17;13.03.2022;9;29;
7.07058E+17;13.03.2022;8;29.4;
7.07058E+17;13.03.2022;7;29.6;
7.07058E+17;13.03.2022;6;29.4;
7.07058E+17;13.03.2022;5;32.8;
7.07058E+17;13.03.2022;4;31.4;
7.07058E+17;13.03.2022;3;31.2;
7.07058E+17;13.03.2022;2;28.4;
7.07058E+17;13.03.2022;1;27.6;
7.07058E+17;13.03.2022;0;26.8;
7.07058E+17;12.03.2022;Totalt;608;30.2
7.07058E+17;12.03.2022;23;30;
7.07058E+17;12.03.2022;22;26.6;
7.07058E+17;12.03.2022;21;27.2;
7.07058E+17;12.03.2022;20;29.2;
7.07058E+17;12.03.2022;19;30.2;
7.07058E+17;12.03.2022;18;27.2;
7.07058E+17;12.03.2022;17;23.4;
7.07058E+17;12.03.2022;16;21.2;
7.07058E+17;12.03.2022;15;21.2;
7.07058E+17;12.03.2022;14;23;
7.07058E+17;12.03.2022;13;25;
7.07058E+17;12.03.2022;12;21.4;
7.07058E+17;12.03.2022;11;24.4;
7.07058E+17;12.03.2022;10;27.2;
7.07058E+17;12.03.2022;9;28;
7.07058E+17;12.03.2022;8;24.4;
7.07058E+17;12.03.2022;7;24.8;
7.07058E+17;12.03.2022;6;24.8;
7.07058E+17;12.03.2022;5;25.6;
7.07058E+17;12.03.2022;4;25.6;
7.07058E+17;12.03.2022;3;26.2;
7.07058E+17;12.03.2022;2;23;
7.07058E+17;12.03.2022;1;25.4;
7.07058E+17;12.03.2022;0;23;
7.07058E+17;11.03.2022;Totalt;569.8;30.4
7.07058E+17;11.03.2022;23;25.2;
7.07058E+17;11.03.2022;22;25.8;
7.07058E+17;11.03.2022;21;25.8;
7.07058E+17;11.03.2022;20;26.4;
7.07058E+17;11.03.2022;19;30.4;
7.07058E+17;11.03.2022;18;23.4;
7.07058E+17;11.03.2022;17;16.8;
7.07058E+17;11.03.2022;16;18.4;
7.07058E+17;11.03.2022;15;16.6;
7.07058E+17;11.03.2022;14;20.6;
7.07058E+17;11.03.2022;13;22;
7.07058E+17;11.03.2022;12;23;
7.07058E+17;11.03.2022;11;19.8;
7.07058E+17;11.03.2022;10;23;
7.07058E+17;11.03.2022;9;25.8;
7.07058E+17;11.03.2022;8;26.6;
7.07058E+17;11.03.2022;7;26.8;
7.07058E+17;11.03.2022;6;26.2;
7.07058E+17;11.03.2022;5;24.6;
7.07058E+17;11.03.2022;4;25.4;
7.07058E+17;11.03.2022;3;24.2;
7.07058E+17;11.03.2022;2;23.6;
7.07058E+17;11.03.2022;1;25;
7.07058E+17;11.03.2022;0;24.4;
7.07058E+17;10.03.2022;Totalt;608.2;29.6
7.07058E+17;10.03.2022;23;26.2;
7.07058E+17;10.03.2022;22;26.4;
7.07058E+17;10.03.2022;21;25.4;
7.07058E+17;10.03.2022;20;27.8;
7.07058E+17;10.03.2022;19;29.6;
7.07058E+17;10.03.2022;18;26.2;
7.07058E+17;10.03.2022;17;23.6;
7.07058E+17;10.03.2022;16;23.2;
7.07058E+17;10.03.2022;15;24;
7.07058E+17;10.03.2022;14;25.6;
7.07058E+17;10.03.2022;13;24.8;
7.07058E+17;10.03.2022;12;26.2;
7.07058E+17;10.03.2022;11;22.8;
7.07058E+17;10.03.2022;10;23;
7.07058E+17;10.03.2022;9;25.4;
7.07058E+17;10.03.2022;8;25.2;
7.07058E+17;10.03.2022;7;26.4;
7.07058E+17;10.03.2022;6;24.6;
7.07058E+17;10.03.2022;5;25.6;
7.07058E+17;10.03.2022;4;27;
7.07058E+17;10.03.2022;3;26;
7.07058E+17;10.03.2022;2;25.8;
7.07058E+17;10.03.2022;1;23.8;
7.07058E+17;10.03.2022;0;23.6;
7.07058E+17;09.03.2022;Totalt;541;31.6
7.07058E+17;09.03.2022;23;24.2;
7.07058E+17;09.03.2022;22;23.2;
7.07058E+17;09.03.2022;21;22.2;
7.07058E+17;09.03.2022;20;23;
7.07058E+17;09.03.2022;19;22.8;
7.07058E+17;09.03.2022;18;20.4;
7.07058E+17;09.03.2022;17;16;
7.07058E+17;09.03.2022;16;15.2;
7.07058E+17;09.03.2022;15;15.2;
7.07058E+17;09.03.2022;14;17.4;
7.07058E+17;09.03.2022;13;20;
7.07058E+17;09.03.2022;12;20.8;
7.07058E+17;09.03.2022;11;20.2;
7.07058E+17;09.03.2022;10;22.6;
7.07058E+17;09.03.2022;9;23.4;
7.07058E+17;09.03.2022;8;26.6;
7.07058E+17;09.03.2022;7;31.6;
7.07058E+17;09.03.2022;6;29.2;
7.07058E+17;09.03.2022;5;24.8;
7.07058E+17;09.03.2022;4;25.4;
7.07058E+17;09.03.2022;3;23.4;
7.07058E+17;09.03.2022;2;22.4;
7.07058E+17;09.03.2022;1;25;
7.07058E+17;09.03.2022;0;26;
7.07058E+17;08.03.2022;Totalt;571.6;31.6
7.07058E+17;08.03.2022;23;27.6;
7.07058E+17;08.03.2022;22;22.4;
7.07058E+17;08.03.2022;21;21.2;
7.07058E+17;08.03.2022;20;27;
7.07058E+17;08.03.2022;19;28.6;
7.07058E+17;08.03.2022;18;26.8;
7.07058E+17;08.03.2022;17;22.8;
7.07058E+17;08.03.2022;16;20.8;
7.07058E+17;08.03.2022;15;19;
7.07058E+17;08.03.2022;14;19.4;
7.07058E+17;08.03.2022;13;19.6;
7.07058E+17;08.03.2022;12;19.2;
7.07058E+17;08.03.2022;11;22.8;
7.07058E+17;08.03.2022;10;23.6;
7.07058E+17;08.03.2022;9;25.2;
7.07058E+17;08.03.2022;8;27.6;
7.07058E+17;08.03.2022;7;31.6;
7.07058E+17;08.03.2022;6;28.2;
7.07058E+17;08.03.2022;5;26.2;
7.07058E+17;08.03.2022;4;23.4;
7.07058E+17;08.03.2022;3;23.8;
7.07058E+17;08.03.2022;2;21.2;
7.07058E+17;08.03.2022;1;22.4;
7.07058E+17;08.03.2022;0;21.2;
7.07058E+17;07.03.2022;Totalt;475.6;24.8
7.07058E+17;07.03.2022;23;23.2;
7.07058E+17;07.03.2022;22;22.4;
7.07058E+17;07.03.2022;21;20.2;
7.07058E+17;07.03.2022;20;22.8;
7.07058E+17;07.03.2022;19;21.4;
7.07058E+17;07.03.2022;18;23.2;
7.07058E+17;07.03.2022;17;18;
7.07058E+17;07.03.2022;16;13;
7.07058E+17;07.03.2022;15;13;
7.07058E+17;07.03.2022;14;16;
7.07058E+17;07.03.2022;13;17.2;
7.07058E+17;07.03.2022;12;17.4;
7.07058E+17;07.03.2022;11;15.4;
7.07058E+17;07.03.2022;10;16;
7.07058E+17;07.03.2022;9;17.2;
7.07058E+17;07.03.2022;8;20.8;
7.07058E+17;07.03.2022;7;20;
7.07058E+17;07.03.2022;6;20.6;
7.07058E+17;07.03.2022;5;24.8;
7.07058E+17;07.03.2022;4;24;
7.07058E+17;07.03.2022;3;21.4;
7.07058E+17;07.03.2022;2;23.2;
7.07058E+17;07.03.2022;1;21;
7.07058E+17;07.03.2022;0;23.4;
7.07058E+17;06.03.2022;Totalt;559.8;31.2
7.07058E+17;06.03.2022;23;22;
7.07058E+17;06.03.2022;22;20.8;
7.07058E+17;06.03.2022;21;19.8;
7.07058E+17;06.03.2022;20;20;
7.07058E+17;06.03.2022;19;20.6;
7.07058E+17;06.03.2022;18;19.4;
7.07058E+17;06.03.2022;17;22;
7.07058E+17;06.03.2022;16;20.4;
7.07058E+17;06.03.2022;15;22.6;
7.07058E+17;06.03.2022;14;20.2;
7.07058E+17;06.03.2022;13;19.2;
7.07058E+17;06.03.2022;12;17;
7.07058E+17;06.03.2022;11;22.2;
7.07058E+17;06.03.2022;10;25.6;
7.07058E+17;06.03.2022;9;25.4;
7.07058E+17;06.03.2022;8;26;
7.07058E+17;06.03.2022;7;26.8;
7.07058E+17;06.03.2022;6;28;
7.07058E+17;06.03.2022;5;31.2;
7.07058E+17;06.03.2022;4;27.4;
7.07058E+17;06.03.2022;3;26.4;
7.07058E+17;06.03.2022;2;26.6;
7.07058E+17;06.03.2022;1;25.4;
7.07058E+17;06.03.2022;0;24.8;
7.07058E+17;05.03.2022;Totalt;589.2;30.4
7.07058E+17;05.03.2022;23;26.8;
7.07058E+17;05.03.2022;22;24.8;
7.07058E+17;05.03.2022;21;25;
7.07058E+17;05.03.2022;20;26.8;
7.07058E+17;05.03.2022;19;27.6;
7.07058E+17;05.03.2022;18;30.4;
7.07058E+17;05.03.2022;17;24.6;
7.07058E+17;05.03.2022;16;24.8;
7.07058E+17;05.03.2022;15;17.4;
7.07058E+17;05.03.2022;14;18.6;
7.07058E+17;05.03.2022;13;19.2;
7.07058E+17;05.03.2022;12;20.8;
7.07058E+17;05.03.2022;11;21.6;
7.07058E+17;05.03.2022;10;27.6;
7.07058E+17;05.03.2022;9;22.4;
7.07058E+17;05.03.2022;8;26.8;
7.07058E+17;05.03.2022;7;26.6;
7.07058E+17;05.03.2022;6;25.2;
7.07058E+17;05.03.2022;5;24.8;
7.07058E+17;05.03.2022;4;23.8;
7.07058E+17;05.03.2022;3;25.6;
7.07058E+17;05.03.2022;2;26.2;
7.07058E+17;05.03.2022;1;24.8;
7.07058E+17;05.03.2022;0;27;
7.07058E+17;04.03.2022;Totalt;545.2;28
7.07058E+17;04.03.2022;23;27.6;
7.07058E+17;04.03.2022;22;26.8;
7.07058E+17;04.03.2022;21;24.6;
7.07058E+17;04.03.2022;20;23.8;
7.07058E+17;04.03.2022;19;23.6;
7.07058E+17;04.03.2022;18;24.8;
7.07058E+17;04.03.2022;17;21;
7.07058E+17;04.03.2022;16;19.4;
7.07058E+17;04.03.2022;15;16.4;
7.07058E+17;04.03.2022;14;17;
