Målernummer;Dato;Time;Forbruk;Max
7.07058E+17;10.07.2022;14;35.8;
7.07058E+17;10.07.2022;13;36.4;
7.07058E+17;10.07.2022;12;34;
7.07058E+17;10.07.2022;11;45.4;
7.07058E+17;10.07.2022;10;52;
7.07058E+17;10.07.2022;9;47;
7.07058E+17;10.07.2022;8;38;
7.07058E+17;10.07.2022;7;34;
7.07058E+17;10.07.2022;6;33.2;
7.07058E+17;10.07.2022;5;32.4;
7.07058E+17;10.07.2022;4;32.4;
7.07058E+17;10.07.2022;3;32.2;
7.07058E+17;10.07.2022;2;34.2;
7.07058E+17;10.07.2022;1;35.8;
7.07058E+17;10.07.2022;0;39;
7.07058E+17;09.07.2022;Totalt;934.8;58
7.07058E+17;09.07.2022;23;46;
7.07058E+17;09.07.2022;22;50.2;
7.07058E+17;09.07.2022;21;51;
7.07058E+17;09.07.2022;20;54.2;
7.07058E+17;09.07.2022;19;58;
7.07058E+17;09.07.2022;18;54.6;
7.07058E+17;09.07.2022;17;43.8;
7.07058E+17;09.07.2022;16;41.2;
7.07058E+17;09.07.2022;15;36.8;
7.07058E+17;09.07.2022;14;33.2;
7.07058E+17;09.07.2022;13;34.6;
7.07058E+17;09.07.2022;12;44;
7.07058E+17;09.07.2022;11;46.2;
7.07058E+17;09.07.2022;10;44.6;
7.07058E+17;09.07.2022;9;38;
7.07058E+17;09.07.2022;8;36.2;
7.07058E+17;09.07.2022;7;30.6;
7.07058E+17;09.07.2022;6;23.4;
7.07058E+17;09.07.2022;5;24.6;
7.07058E+17;09.07.2022;4;26.6;
7.07058E+17;09.07.2022;3;24.2;
7.07058E+17;09.07.2022;2;28.4;
7.07058E+17;09.07.2022;1;28;
7.07058E+17;09.07.2022;0;36.4;
7.07058E+17;08.07.2022;Totalt;824.8;54.8
7.07058E+17;08.07.2022;23;47;
7.07058E+17;08.07.2022;22;41.8;
7.07058E+17;08.07.2022;21;45.6;
7.07058E+17;08.07.2022;20;47.4;
7.07058E+17;08.07.2022;19;51.2;
7.07058E+17;08.07.2022;18;54.8;
7.07058E+17;08.07.2022;17;49.2;
7.07058E+17;08.07.2022;16;48.6;
7.07058E+17;08.07.2022;15;41.4;
7.07058E+17;08.07.2022;14;33.6;
7.07058E+17;08.07.2022;13;35.8;
7.07058E+17;08.07.2022;12;33.2;
7.07058E+17;08.07.2022;11;28.4;
7.07058E+17;08.07.2022;10;31;
7.07058E+17;08.07.2022;9;35.8;
7.07058E+17;08.07.2022;8;28.4;
7.07058E+17;08.07.2022;7;23.8;
7.07058E+17;08.07.2022;6;22.8;
7.07058E+17;08.07.2022;5;21.6;
7.07058E+17;08.07.2022;4;20.6;
7.07058E+17;08.07.2022;3;20;
7.07058E+17;08.07.2022;2;19;
7.07058E+17;08.07.2022;1;21.2;
7.07058E+17;08.07.2022;0;22.6;
7.07058E+17;07.07.2022;Totalt;642.4;36.2
7.07058E+17;07.07.2022;23;27.8;
7.07058E+17;07.07.2022;22;31.4;
7.07058E+17;07.07.2022;21;30.6;
7.07058E+17;07.07.2022;20;25;
7.07058E+17;07.07.2022;19;27.6;
7.07058E+17;07.07.2022;18;33;
7.07058E+17;07.07.2022;17;28.4;
7.07058E+17;07.07.2022;16;26.6;
7.07058E+17;07.07.2022;15;29.4;
7.07058E+17;07.07.2022;14;28;
7.07058E+17;07.07.2022;13;27.6;
7.07058E+17;07.07.2022;12;27.6;
7.07058E+17;07.07.2022;11;26.8;
7.07058E+17;07.07.2022;10;36.2;
7.07058E+17;07.07.2022;9;31;
7.07058E+17;07.07.2022;8;29.6;
7.07058E+17;07.07.2022;7;24.2;
7.07058E+17;07.07.2022;6;21.6;
7.07058E+17;07.07.2022;5;20.6;
7.07058E+17;07.07.2022;4;21.8;
7.07058E+17;07.07.2022;3;20.6;
7.07058E+17;07.07.2022;2;20.8;
7.07058E+17;07.07.2022;1;22.8;
7.07058E+17;07.07.2022;0;23.4;
7.07058E+17;06.07.2022;Totalt;645.6;38.8
7.07058E+17;06.07.2022;23;28;
7.07058E+17;06.07.2022;22;36.2;
7.07058E+17;06.07.2022;21;36.2;
7.07058E+17;06.07.2022;20;38.8;
7.07058E+17;06.07.2022;19;35.2;
7.07058E+17;06.07.2022;18;38;
7.07058E+17;06.07.2022;17;32.4;
7.07058E+17;06.07.2022;16;26.2;
7.07058E+17;06.07.2022;15;28.2;
7.07058E+17;06.07.2022;14;24.6;
7.07058E+17;06.07.2022;13;24.2;
7.07058E+17;06.07.2022;12;27.4;
7.07058E+17;06.07.2022;11;25.8;
7.07058E+17;06.07.2022;10;27.4;
7.07058E+17;06.07.2022;9;28;
7.07058E+17;06.07.2022;8;21;
7.07058E+17;06.07.2022;7;19.6;
7.07058E+17;06.07.2022;6;20;
7.07058E+17;06.07.2022;5;21.8;
7.07058E+17;06.07.2022;4;22.8;
7.07058E+17;06.07.2022;3;22;
7.07058E+17;06.07.2022;2;20.4;
7.07058E+17;06.07.2022;1;19.2;
7.07058E+17;06.07.2022;0;22.2;
7.07058E+17;05.07.2022;Totalt;586.2;32.8
7.07058E+17;05.07.2022;23;23.2;
7.07058E+17;05.07.2022;22;27.6;
7.07058E+17;05.07.2022;21;27.8;
7.07058E+17;05.07.2022;20;25.4;
7.07058E+17;05.07.2022;19;28.6;
7.07058E+17;05.07.2022;18;28.4;
7.07058E+17;05.07.2022;17;23.8;
7.07058E+17;05.07.2022;16;24.2;
7.07058E+17;05.07.2022;15;22.4;
7.07058E+17;05.07.2022;14;20.4;
7.07058E+17;05.07.2022;13;20;
7.07058E+17;05.07.2022;12;23.2;
7.07058E+17;05.07.2022;11;24.4;
7.07058E+17;05.07.2022;10;32.8;
7.07058E+17;05.07.2022;9;27.8;
7.07058E+17;05.07.2022;8;21;
7.07058E+17;05.07.2022;7;25.8;
7.07058E+17;05.07.2022;6;22;
7.07058E+17;05.07.2022;5;21.2;
7.07058E+17;05.07.2022;4;22.2;
7.07058E+17;05.07.2022;3;22;
7.07058E+17;05.07.2022;2;23.2;
7.07058E+17;05.07.2022;1;22.4;
7.07058E+17;05.07.2022;0;26.4;
7.07058E+17;04.07.2022;Totalt;569.4;34
7.07058E+17;04.07.2022;23;28;
7.07058E+17;04.07.2022;22;26;
7.07058E+17;04.07.2022;21;22.6;
7.07058E+17;04.07.2022;20;21.6;
7.07058E+17;04.07.2022;19;25.4;
7.07058E+17;04.07.2022;18;26.8;
7.07058E+17;04.07.2022;17;22.6;
7.07058E+17;04.07.2022;16;23;
7.07058E+17;04.07.2022;15;22.2;
7.07058E+17;04.07.2022;14;23.4;
7.07058E+17;04.07.2022;13;29.6;
7.07058E+17;04.07.2022;12;26.8;
7.07058E+17;04.07.2022;11;32.2;
7.07058E+17;04.07.2022;10;26.8;
7.07058E+17;04.07.2022;9;34;
7.07058E+17;04.07.2022;8;17.8;
7.07058E+17;04.07.2022;7;23.4;
7.07058E+17;04.07.2022;6;21.8;
7.07058E+17;04.07.2022;5;20.4;
7.07058E+17;04.07.2022;4;19.4;
7.07058E+17;04.07.2022;3;19;
7.07058E+17;04.07.2022;2;19.8;
7.07058E+17;04.07.2022;1;18.2;
7.07058E+17;04.07.2022;0;18.6;
7.07058E+17;03.07.2022;Totalt;885.2;68.6
7.07058E+17;03.07.2022;23;23.6;
7.07058E+17;03.07.2022;22;25;
7.07058E+17;03.07.2022;21;28;
7.07058E+17;03.07.2022;20;26.6;
7.07058E+17;03.07.2022;19;25.2;
7.07058E+17;03.07.2022;18;20.8;
7.07058E+17;03.07.2022;17;20.8;
7.07058E+17;03.07.2022;16;23;
7.07058E+17;03.07.2022;15;26.2;
7.07058E+17;03.07.2022;14;24.6;
7.07058E+17;03.07.2022;13;30.2;
7.07058E+17;03.07.2022;12;35;
7.07058E+17;03.07.2022;11;52.6;
7.07058E+17;03.07.2022;10;68.6;
7.07058E+17;03.07.2022;9;66.2;
7.07058E+17;03.07.2022;8;45.6;
7.07058E+17;03.07.2022;7;35;
7.07058E+17;03.07.2022;6;34;
7.07058E+17;03.07.2022;5;39;
7.07058E+17;03.07.2022;4;42.6;
7.07058E+17;03.07.2022;3;40.2;
7.07058E+17;03.07.2022;2;48.2;
7.07058E+17;03.07.2022;1;48.6;
7.07058E+17;03.07.2022;0;55.6;
7.07058E+17;02.07.2022;Totalt;1131.6;67
7.07058E+17;02.07.2022;23;55.2;
7.07058E+17;02.07.2022;22;50.8;
7.07058E+17;02.07.2022;21;40.6;
7.07058E+17;02.07.2022;20;45.4;
7.07058E+17;02.07.2022;19;43;
7.07058E+17;02.07.2022;18;53.2;
7.07058E+17;02.07.2022;17;54.2;
7.07058E+17;02.07.2022;16;52.4;
7.07058E+17;02.07.2022;15;46.4;
7.07058E+17;02.07.2022;14;47;
7.07058E+17;02.07.2022;13;60.8;
7.07058E+17;02.07.2022;12;67;
7.07058E+17;02.07.2022;11;60.2;
7.07058E+17;02.07.2022;10;61.2;
7.07058E+17;02.07.2022;9;56.8;
7.07058E+17;02.07.2022;8;42;
7.07058E+17;02.07.2022;7;34.4;
7.07058E+17;02.07.2022;6;33.6;
7.07058E+17;02.07.2022;5;32.8;
7.07058E+17;02.07.2022;4;33.4;
7.07058E+17;02.07.2022;3;37.6;
7.07058E+17;02.07.2022;2;39.4;
7.07058E+17;02.07.2022;1;39.2;
7.07058E+17;02.07.2022;0;45;
7.07058E+17;01.07.2022;Totalt;834.4;53.8
7.07058E+17;01.07.2022;23;42.2;
7.07058E+17;01.07.2022;22;39;
7.07058E+17;01.07.2022;21;38.2;
7.07058E+17;01.07.2022;20;39.2;
7.07058E+17;01.07.2022;19;46;
7.07058E+17;01.07.2022;18;53.8;
7.07058E+17;01.07.2022;17;42.4;
7.07058E+17;01.07.2022;16;36.2;
7.07058E+17;01.07.2022;15;31.8;
7.07058E+17;01.07.2022;14;33.8;
7.07058E+17;01.07.2022;13;36.8;
7.07058E+17;01.07.2022;12;41.2;
7.07058E+17;01.07.2022;11;40.8;
7.07058E+17;01.07.2022;10;37.8;
7.07058E+17;01.07.2022;9;33;
7.07058E+17;01.07.2022;8;26.4;
7.07058E+17;01.07.2022;7;26.6;
7.07058E+17;01.07.2022;6;24.6;
7.07058E+17;01.07.2022;5;25.8;
7.07058E+17;01.07.2022;4;24.6;
7.07058E+17;01.07.2022;3;30.2;
7.07058E+17;01.07.2022;2;26.2;
7.07058E+17;01.07.2022;1;28;
7.07058E+17;01.07.2022;0;29.8;
7.07058E+17;30.06.2022;Totalt;567;31.8
7.07058E+17;30.06.2022;23;29.8;
7.07058E+17;30.06.2022;22;26.6;
7.07058E+17;30.06.2022;21;31.4;
7.07058E+17;30.06.2022;20;27.2;
7.07058E+17;30.06.2022;19;31.8;
7.07058E+17;30.06.2022;18;31.6;
7.07058E+17;30.06.2022;17;29.8;
7.07058E+17;30.06.2022;16;31;
7.07058E+17;30.06.2022;15;25.8;
7.07058E+17;30.06.2022;14;27.8;
7.07058E+17;30.06.2022;13;27.2;
7.07058E+17;30.06.2022;12;24;
7.07058E+17;30.06.2022;11;27.2;
7.07058E+17;30.06.2022;10;21.8;
7.07058E+17;30.06.2022;9;21.6;
7.07058E+17;30.06.2022;8;19.4;
7.07058E+17;30.06.2022;7;17.2;
7.07058E+17;30.06.2022;6;17.6;
7.07058E+17;30.06.2022;5;15.8;
7.07058E+17;30.06.2022;4;15.4;
7.07058E+17;30.06.2022;3;16.2;
7.07058E+17;30.06.2022;2;14.8;
7.07058E+17;30.06.2022;1;17.4;
7.07058E+17;30.06.2022;0;18.6;
7.07058E+17;29.06.2022;Totalt;481.6;26.6
7.07058E+17;29.06.2022;23;20.6;
7.07058E+17;29.06.2022;22;19.8;
7.07058E+17;29.06.2022;21;19.4;
7.07058E+17;29.06.2022;20;26.6;
7.07058E+17;29.06.2022;19;26.6;
7.07058E+17;29.06.2022;18;26.4;
7.07058E+17;29.06.2022;17;24.8;
7.07058E+17;29.06.2022;16;23.8;
7.07058E+17;29.06.2022;15;20.4;
7.07058E+17;29.06.2022;14;22;
7.07058E+17;29.06.2022;13;23.6;
7.07058E+17;29.06.2022;12;20;
7.07058E+17;29.06.2022;11;19.2;
7.07058E+17;29.06.2022;10;20.6;
7.07058E+17;29.06.2022;9;18.2;
7.07058E+17;29.06.2022;8;21.6;
7.07058E+17;29.06.2022;7;14.8;
7.07058E+17;29.06.2022;6;15.6;
7.07058E+17;29.06.2022;5;14.6;
7.07058E+17;29.06.2022;4;16.2;
7.07058E+17;29.06.2022;3;16.2;
7.07058E+17;29.06.2022;2;14.6;
7.07058E+17;29.06.2022;1;18.4;
7.07058E+17;29.06.2022;0;17.6;
7.07058E+17;28.06.2022;Totalt;391.8;20.4
7.07058E+17;28.06.2022;23;18.2;
7.07058E+17;28.06.2022;22;20.2;
7.07058E+17;28.06.2022;21;18;
7.07058E+17;28.06.2022;20;20.4;
7.07058E+17;28.06.2022;19;16.4;
7.07058E+17;28.06.2022;18;16;
7.07058E+17;28.06.2022;17;20;
7.07058E+17;28.06.2022;16;17.6;
7.07058E+17;28.06.2022;15;16.2;
7.07058E+17;28.06.2022;14;16.6;
7.07058E+17;28.06.2022;13;15.2;
7.07058E+17;28.06.2022;12;14.6;
7.07058E+17;28.06.2022;11;19.6;
7.07058E+17;28.06.2022;10;17.2;
7.07058E+17;28.06.2022;9;18.2;
7.07058E+17;28.06.2022;8;17.2;
7.07058E+17;28.06.2022;7;16.2;
7.07058E+17;28.06.2022;6;12.8;
7.07058E+17;28.06.2022;5;13.6;
7.07058E+17;28.06.2022;4;12.8;
7.07058E+17;28.06.2022;3;14.8;
7.07058E+17;28.06.2022;2;12.8;
7.07058E+17;28.06.2022;1;13.4;
7.07058E+17;28.06.2022;0;13.8;
7.07058E+17;27.06.2022;Totalt;406.8;20.4
7.07058E+17;27.06.2022;23;16;
7.07058E+17;27.06.2022;22;19.2;
7.07058E+17;27.06.2022;21;18.4;
7.07058E+17;27.06.2022;20;18.6;
7.07058E+17;27.06.2022;19;18.6;
7.07058E+17;27.06.2022;18;18.2;
7.07058E+17;27.06.2022;17;19.8;
7.07058E+17;27.06.2022;16;19.2;
7.07058E+17;27.06.2022;15;16.4;
7.07058E+17;27.06.2022;14;16.8;
7.07058E+17;27.06.2022;13;18.8;
7.07058E+17;27.06.2022;12;20.4;
7.07058E+17;27.06.2022;11;17.8;
7.07058E+17;27.06.2022;10;14.2;
7.07058E+17;27.06.2022;9;16.8;
7.07058E+17;27.06.2022;8;19.4;
7.07058E+17;27.06.2022;7;18.6;
7.07058E+17;27.06.2022;6;14.4;
7.07058E+17;27.06.2022;5;13.8;
7.07058E+17;27.06.2022;4;13.2;
7.07058E+17;27.06.2022;3;14.4;
7.07058E+17;27.06.2022;2;13.4;
7.07058E+17;27.06.2022;1;14.2;
7.07058E+17;27.06.2022;0;16.2;
7.07058E+17;26.06.2022;Totalt;507.2;28.6
7.07058E+17;26.06.2022;23;17.8;
7.07058E+17;26.06.2022;22;18.2;
7.07058E+17;26.06.2022;21;15.2;
7.07058E+17;26.06.2022;20;19.4;
7.07058E+17;26.06.2022;19;21.6;
7.07058E+17;26.06.2022;18;19.6;
7.07058E+17;26.06.2022;17;20.4;
7.07058E+17;26.06.2022;16;21.4;
7.07058E+17;26.06.2022;15;25.6;
7.07058E+17;26.06.2022;14;21;
7.07058E+17;26.06.2022;13;28.6;
7.07058E+17;26.06.2022;12;20;
7.07058E+17;26.06.2022;11;23;
7.07058E+17;26.06.2022;10;23.2;
7.07058E+17;26.06.2022;9;23.8;
7.07058E+17;26.06.2022;8;22;
7.07058E+17;26.06.2022;7;22.6;
7.07058E+17;26.06.2022;6;21.4;
7.07058E+17;26.06.2022;5;19;
7.07058E+17;26.06.2022;4;18.2;
7.07058E+17;26.06.2022;3;21.8;
7.07058E+17;26.06.2022;2;20.4;
7.07058E+17;26.06.2022;1;19.4;
7.07058E+17;26.06.2022;0;23.6;
7.07058E+17;25.06.2022;Totalt;647;39.8
7.07058E+17;25.06.2022;23;28.6;
7.07058E+17;25.06.2022;22;30.8;
7.07058E+17;25.06.2022;21;28.8;
7.07058E+17;25.06.2022;20;34.2;
7.07058E+17;25.06.2022;19;30.2;
7.07058E+17;25.06.2022;18;39.8;
7.07058E+17;25.06.2022;17;28.8;
7.07058E+17;25.06.2022;16;28.4;
7.07058E+17;25.06.2022;15;33.6;
7.07058E+17;25.06.2022;14;25.2;
7.07058E+17;25.06.2022;13;30;
7.07058E+17;25.06.2022;12;22.6;
7.07058E+17;25.06.2022;11;27;
7.07058E+17;25.06.2022;10;28.4;
7.07058E+17;25.06.2022;9;25;
7.07058E+17;25.06.2022;8;24;
7.07058E+17;25.06.2022;7;22.4;
7.07058E+17;25.06.2022;6;19.2;
7.07058E+17;25.06.2022;5;20.2;
7.07058E+17;25.06.2022;4;20.6;
7.07058E+17;25.06.2022;3;21.2;
7.07058E+17;25.06.2022;2;23;
7.07058E+17;25.06.2022;1;24.4;
7.07058E+17;25.06.2022;0;30.6;
7.07058E+17;24.06.2022;Totalt;611.6;36.6
7.07058E+17;24.06.2022;23;26.8;
7.07058E+17;24.06.2022;22;25.2;
7.07058E+17;24.06.2022;21;28.4;
7.07058E+17;24.06.2022;20;29.2;
7.07058E+17;24.06.2022;19;32.6;
7.07058E+17;24.06.2022;18;36.6;
7.07058E+17;24.06.2022;17;33.2;
7.07058E+17;24.06.2022;16;29.8;
7.07058E+17;24.06.2022;15;30.4;
7.07058E+17;24.06.2022;14;27.2;
7.07058E+17;24.06.2022;13;28.8;
7.07058E+17;24.06.2022;12;24;
7.07058E+17;24.06.2022;11;26.8;
7.07058E+17;24.06.2022;10;22.2;
7.07058E+17;24.06.2022;9;29.6;
7.07058E+17;24.06.2022;8;30.2;
7.07058E+17;24.06.2022;7;22.2;
7.07058E+17;24.06.2022;6;18.6;
7.07058E+17;24.06.2022;5;17.4;
7.07058E+17;24.06.2022;4;18.4;
7.07058E+17;24.06.2022;3;16.6;
7.07058E+17;24.06.2022;2;18.2;
7.07058E+17;24.06.2022;1;20.4;
7.07058E+17;24.06.2022;0;18.8;
7.07058E+17;23.06.2022;Totalt;477.6;35.6
7.07058E+17;23.06.2022;23;22.4;
7.07058E+17;23.06.2022;22;24;
7.07058E+17;23.06.2022;21;25.2;
7.07058E+17;23.06.2022;20;35.6;
7.07058E+17;23.06.2022;19;28.6;
7.07058E+17;23.06.2022;18;24.4;
7.07058E+17;23.06.2022;17;26;
7.07058E+17;23.06.2022;16;26.8;
7.07058E+17;23.06.2022;15;18.6;
7.07058E+17;23.06.2022;14;17.6;
7.07058E+17;23.06.2022;13;18.4;
7.07058E+17;23.06.2022;12;18.2;
7.07058E+17;23.06.2022;11;18;
7.07058E+17;23.06.2022;10;18.8;
7.07058E+17;23.06.2022;9;19.2;
7.07058E+17;23.06.2022;8;16.6;
7.07058E+17;23.06.2022;7;15.8;
7.07058E+17;23.06.2022;6;14.8;
7.07058E+17;23.06.2022;5;15.6;
7.07058E+17;23.06.2022;4;13.8;
7.07058E+17;23.06.2022;3;15.8;
7.07058E+17;23.06.2022;2;13.6;
7.07058E+17;23.06.2022;1;13.8;
7.07058E+17;23.06.2022;0;16;
7.07058E+17;22.06.2022;Totalt;416;25.2
7.07058E+17;22.06.2022;23;19.2;
7.07058E+17;22.06.2022;22;18.4;
7.07058E+17;22.06.2022;21;17;
7.07058E+17;22.06.2022;20;17.6;
7.07058E+17;22.06.2022;19;16.8;
7.07058E+17;22.06.2022;18;16.8;
7.07058E+17;22.06.2022;17;16.6;
7.07058E+17;22.06.2022;16;17.4;
7.07058E+17;22.06.2022;15;15.6;
7.07058E+17;22.06.2022;14;17;
7.07058E+17;22.06.2022;13;15.8;
7.07058E+17;22.06.2022;12;14.4;
7.07058E+17;22.06.2022;11;16.6;
7.07058E+17;22.06.2022;10;21.2;
7.07058E+17;22.06.2022;9;23.6;
7.07058E+17;22.06.2022;8;25.2;
7.07058E+17;22.06.2022;7;18.2;
7.07058E+17;22.06.2022;6;17.6;
7.07058E+17;22.06.2022;5;13.6;
7.07058E+17;22.06.2022;4;14.8;
7.07058E+17;22.06.2022;3;15.4;
7.07058E+17;22.06.2022;2;16.6;
7.07058E+17;22.06.2022;1;14.6;
7.07058E+17;22.06.2022;0;16;
7.07058E+17;21.06.2022;Totalt;395.8;21
7.07058E+17;21.06.2022;23;20.2;
7.07058E+17;21.06.2022;22;21;
7.07058E+17;21.06.2022;21;19.2;
7.07058E+17;21.06.2022;20;16.8;
7.07058E+17;21.06.2022;19;16;
7.07058E+17;21.06.2022;18;20.2;
7.07058E+17;21.06.2022;17;17.2;
7.07058E+17;21.06.2022;16;16.2;
7.07058E+17;21.06.2022;15;15.8;
7.07058E+17;21.06.2022;14;19.8;
7.07058E+17;21.06.2022;13;15.4;
7.07058E+17;21.06.2022;12;16.6;
7.07058E+17;21.06.2022;11;18;
7.07058E+17;21.06.2022;10;14.6;
7.07058E+17;21.06.2022;9;14.8;
7.07058E+17;21.06.2022;8;18;
7.07058E+17;21.06.2022;7;14;
7.07058E+17;21.06.2022;6;14.4;
7.07058E+17;21.06.2022;5;13.2;
7.07058E+17;21.06.2022;4;13.4;
7.07058E+17;21.06.2022;3;14.6;
7.07058E+17;21.06.2022;2;16.4;
7.07058E+17;21.06.2022;1;12.8;
7.07058E+17;21.06.2022;0;17.2;
7.07058E+17;20.06.2022;Totalt;430.6;22.8
7.07058E+17;20.06.2022;23;16.8;
7.07058E+17;20.06.2022;22;17.2;
7.07058E+17;20.06.2022;21;16;
7.07058E+17;20.06.2022;20;20.4;
7.07058E+17;20.06.2022;19;20;
7.07058E+17;20.06.2022;18;18.4;
7.07058E+17;20.06.2022;17;22.8;
7.07058E+17;20.06.2022;16;20.2;
7.07058E+17;20.06.2022;15;16.4;
7.07058E+17;20.06.2022;14;16.6;
7.07058E+17;20.06.2022;13;17.2;
7.07058E+17;20.06.2022;12;14.8;
7.07058E+17;20.06.2022;11;19;
7.07058E+17;20.06.2022;10;14.8;
7.07058E+17;20.06.2022;9;21.2;
7.07058E+17;20.06.2022;8;20.8;
7.07058E+17;20.06.2022;7;17.8;
7.07058E+17;20.06.2022;6;17.8;
7.07058E+17;20.06.2022;5;14.6;
7.07058E+17;20.06.2022;4;16.2;
7.07058E+17;20.06.2022;3;17.2;
7.07058E+17;20.06.2022;2;18.2;
7.07058E+17;20.06.2022;1;19.6;
7.07058E+17;20.06.2022;0;16.6;
7.07058E+17;19.06.2022;Totalt;544;30.8
7.07058E+17;19.06.2022;23;18.4;
7.07058E+17;19.06.2022;22;16.6;
7.07058E+17;19.06.2022;21;19;
7.07058E+17;19.06.2022;20;27.2;
7.07058E+17;19.06.2022;19;29.2;
7.07058E+17;19.06.2022;18;28.4;
7.07058E+17;19.06.2022;17;24;
7.07058E+17;19.06.2022;16;21.6;
7.07058E+17;19.06.2022;15;25.2;
7.07058E+17;19.06.2022;14;23.8;
7.07058E+17;19.06.2022;13;21.6;
7.07058E+17;19.06.2022;12;15.4;
7.07058E+17;19.06.2022;11;19;
7.07058E+17;19.06.2022;10;24.2;
7.07058E+17;19.06.2022;9;25;
7.07058E+17;19.06.2022;8;30.8;
7.07058E+17;19.06.2022;7;22.4;
7.07058E+17;19.06.2022;6;18;
7.07058E+17;19.06.2022;5;20.8;
7.07058E+17;19.06.2022;4;19.8;
7.07058E+17;19.06.2022;3;21.4;
7.07058E+17;19.06.2022;2;22.4;
7.07058E+17;19.06.2022;1;22.6;
7.07058E+17;19.06.2022;0;27.2;
7.07058E+17;18.06.2022;Totalt;542.8;31.6
7.07058E+17;18.06.2022;23;29;
7.07058E+17;18.06.2022;22;28.8;
7.07058E+17;18.06.2022;21;28.4;
7.07058E+17;18.06.2022;20;29;
7.07058E+17;18.06.2022;19;31.6;
7.07058E+17;18.06.2022;18;24.8;
7.07058E+17;18.06.2022;17;22.2;
7.07058E+17;18.06.2022;16;23.6;
7.07058E+17;18.06.2022;15;24.4;
7.07058E+17;18.06.2022;14;21.6;
7.07058E+17;18.06.2022;13;22.8;
7.07058E+17;18.06.2022;12;16.4;
7.07058E+17;18.06.2022;11;16.8;
7.07058E+17;18.06.2022;10;21.8;
7.07058E+17;18.06.2022;9;20.4;
7.07058E+17;18.06.2022;8;22.2;
7.07058E+17;18.06.2022;7;27.6;
7.07058E+17;18.06.2022;6;19.6;
7.07058E+17;18.06.2022;5;16.4;
7.07058E+17;18.06.2022;4;17.2;
7.07058E+17;18.06.2022;3;19.2;
7.07058E+17;18.06.2022;2;16.8;
7.07058E+17;18.06.2022;1;19.6;
7.07058E+17;18.06.2022;0;22.6;
7.07058E+17;17.06.2022;Totalt;443.4;27.4
7.07058E+17;17.06.2022;23;24.8;
7.07058E+17;17.06.2022;22;23.8;
7.07058E+17;17.06.2022;21;24.2;
7.07058E+17;17.06.2022;20;27.4;
7.07058E+17;17.06.2022;19;23;
7.07058E+17;17.06.2022;18;20.4;
7.07058E+17;17.06.2022;17;16.8;
7.07058E+17;17.06.2022;16;19;
7.07058E+17;17.06.2022;15;18.4;
7.07058E+17;17.06.2022;14;17.2;
7.07058E+17;17.06.2022;13;14.6;
7.07058E+17;17.06.2022;12;13.8;
7.07058E+17;17.06.2022;11;18.8;
7.07058E+17;17.06.2022;10;17.8;
7.07058E+17;17.06.2022;9;21;
7.07058E+17;17.06.2022;8;21.2;
7.07058E+17;17.06.2022;7;17.2;
7.07058E+17;17.06.2022;6;16.8;
7.07058E+17;17.06.2022;5;15.4;
7.07058E+17;17.06.2022;4;14;
7.07058E+17;17.06.2022;3;13.8;
7.07058E+17;17.06.2022;2;15;
7.07058E+17;17.06.2022;1;14;
7.07058E+17;17.06.2022;0;15;
7.07058E+17;16.06.2022;Totalt;362;20.6
7.07058E+17;16.06.2022;23;16.6;
7.07058E+17;16.06.2022;22;16.6;
7.07058E+17;16.06.2022;21;17;
7.07058E+17;16.06.2022;20;17.6;
7.07058E+17;16.06.2022;19;20.6;
7.07058E+17;16.06.2022;18;16.8;
7.07058E+17;16.06.2022;17;17.6;
7.07058E+17;16.06.2022;16;17.4;
7.07058E+17;16.06.2022;15;15.4;
7.07058E+17;16.06.2022;14;16.2;
7.07058E+17;16.06.2022;13;12.2;
7.07058E+17;16.06.2022;12;12.8;
7.07058E+17;16.06.2022;11;12.6;
7.07058E+17;16.06.2022;10;14.6;
7.07058E+17;16.06.2022;9;18.8;
7.07058E+17;16.06.2022;8;17.8;
7.07058E+17;16.06.2022;7;14;
7.07058E+17;16.06.2022;6;13.8;
7.07058E+17;16.06.2022;5;12.8;
7.07058E+17;16.06.2022;4;12;
7.07058E+17;16.06.2022;3;12.8;
7.07058E+17;16.06.2022;2;13.2;
7.07058E+17;16.06.2022;1;11.2;
7.07058E+17;16.06.2022;0;11.6;
7.07058E+17;15.06.2022;Totalt;360;20
7.07058E+17;15.06.2022;23;14;
7.07058E+17;15.06.2022;22;14.6;
7.07058E+17;15.06.2022;21;15.2;
7.07058E+17;15.06.2022;20;18;
7.07058E+17;15.06.2022;19;18.6;
7.07058E+17;15.06.2022;18;12.4;
7.07058E+17;15.06.2022;17;10.4;
7.07058E+17;15.06.2022;16;11.6;
7.07058E+17;15.06.2022;15;12.2;
7.07058E+17;15.06.2022;14;17;
7.07058E+17;15.06.2022;13;15.2;
7.07058E+17;15.06.2022;12;16.2;
7.07058E+17;15.06.2022;11;13.6;
7.07058E+17;15.06.2022;10;16.6;
7.07058E+17;15.06.2022;9;19.2;
7.07058E+17;15.06.2022;8;20;
7.07058E+17;15.06.2022;7;16;
7.07058E+17;15.06.2022;6;14.8;
7.07058E+17;15.06.2022;5;13;
7.07058E+17;15.06.2022;4;12.8;
7.07058E+17;15.06.2022;3;17.4;
7.07058E+17;15.06.2022;2;13.6;
7.07058E+17;15.06.2022;1;14.2;
